card_id,bank_scope_id,content_type,level_band,profession,quality_band,overall_score,difficulty_0_100,show_stage,source_rel
card.vocab.yki.huomaavainen-considerate.8f2341,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,49,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huomata-to-notice.48c07b,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huomauttaa-to-point-out.eaf906,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,47,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huomenna-tomorrow.a54ff3,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huomenta-good-morning.efd430,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huomio-attention-or-note.6e4046,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,45,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huomionarvoinen-significant-or-interesting-enough-to-deserve-special-attention.21c99b,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,79,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.huone-room.b1d7de,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huoneavain-room-key.b41d43,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,20,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huoneilma-room-air.a0b858,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,46,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huoneistokohtainen-apartment-specific.16305e,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,55,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huoneiston-kunto-meaning-the-condition-of-an-apartment.133136,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,47,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huoneiston-numero-apartment-number.8b9850,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,47,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huoneiston-tarkastus-apartment-inspection.bb3c2c,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,57,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huoneistotarkastus-apartment-inspection.a20761,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,65,6,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huonekalukierratys-furniture-recycling.df4a37,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,65,6,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huonekalut-furniture.5bab60,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,20,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huonekasvi-houseplant.527d00,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,20,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huonelampo-room-temperature.b38454,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,20,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huonelampotila-room-temperature.092ef2,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,51,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huonevaraus-room-booking.3ba443,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,58,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.huono-bad-poor.70bd13,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huuhteluaine-fabric-softener.249112,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,22,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.huulirasva-lip-balm.a3365e,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,20,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hybridikokous-hybrid-meeting.247782,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,60,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hylata-to-reject-or-not-approve-an-application-proposal-or-request.96c08b,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,45,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hylly-shelf.615a84,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyllyn-numero-shelf-number.91c5a3,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyllypaikka-shelf-location.4a582b,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,21,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyllyvali-store-aisle.ce1e7c,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,46,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hymyilla-to-smile.f1c679,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyoty-benefit.ac6bb9,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,45,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hyoty-kustannussuhde-benefit-cost-ratio.5dcf81,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,78,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hypoteesin-kumoutuvuus-hypothesis-test-validity.d5fdb3,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,85,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hypoteesin-rajaus-hypothesis-scope-limitation.44ef1d,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,84,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hypoteesin-testauskelpoisuus-hypothesis-test-validity.e73e11,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,91,9,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hyttyskarkote-mosquito-repellent.e03e75,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,23,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyva-good.fddad1,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyva-hallinto-good-administration.4e86cb,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,72,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hyva-mieli-good-mood.321c3e,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyvaa-paivaa-good-day.54059a,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyvaa-paivanjatkoa-have-a-nice-rest-of-the-day.d79fba,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,22,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.hyvaksiluku-credit-transfer.251a69,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,75,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hyvaksiluvun-hakeminen-applying-for-credit-transfer.98ef0e,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,59,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hyvaksya-to-approve-or-accept-something-such-as-an-application-or-a-proposal.c854b5,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,45,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hyvaksymiskirje-acceptance-letter.19a6d8,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,52,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hyvinvointi-well-being.65d96b,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,48,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hyvinvointialue-wellbeing-services-county.ae65d5,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,79,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hyvinvointineuvonta-well-being-counselling.e0ace1,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,83,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hyvinvointiriskin-tunnistaminen-well-being-risk-assessment.58dc9a,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,91,9,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hyvitys-compensation-or-refund.e1154e,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,80,82,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.hyvityslasku-meaning-a-credit-invoice-that-corrects-or-refunds-an-earlier-charge.08e00f,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,49,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.hyvityspyynto-compensation-request.6dece2,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,50,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.identiteetinhallinta-identity-management.ec15e8,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,84,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.identiteettivarkaus-identity-theft.7d9b7d,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,93,9,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ihmisoikeusvelvoite-human-rights-obligation.aeec8e,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,83,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.iho-oire-skin-symptom.1c38b7,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.iho-skin.b9dce4,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ihon-kuivuminen-dry-skin.687c65,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,30,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ihorasva-body-lotion.055a05,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ihottuma-rash.c6b89a,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ika-age.7d7e1f,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikaantyneen-turvallinen-kotiutuminen-elderly-safe-discharge.6ffa02,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,86,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ikaihmisten-palvelutarve-care-need.d0a382,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,76,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ikaraja-age-limit.f17de1,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,45,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ikaystavallinen-age-friendly.874859,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,79,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ikkuna-ei-sulkeudu-the-window-does-not-close.a81998,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,80,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikkuna-vetaa-there-is-a-draft-from-the-window.ffa61a,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikkuna-window.44312a,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,12,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikkunakahva-window-handle.79965a,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,21,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikkunalauta-windowsill.e2a731,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,21,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikkunapaikka-window-seat.018c03,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,22,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikkunapyyhe-window-cloth.ba0023,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,21,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikkunatiiviste-window-seal.25f6be,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,51,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ikkunatuuletus-airing-through-the-window.b76b6e,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,34,3,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ikkunaverho-window-curtain.b044e0,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,21,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilahduttaa-to-cheer-up.0455dd,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,20,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.illalla-in-the-evening.49da2e,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmainen-free-of-charge.8ce5eb,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmaisun-savy-tone-of-expression.2e7742,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,72,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilman-epapuhtaus-air-pollutant.9b891a,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,84,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilman-maitoa-without-milk.111686,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmanlaadun-riskiviesti-air-quality-risk-message.b844f3,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,75,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmanlaadun-seuranta-air-quality-monitoring.91eb5a,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,75,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmanlaatuindeksi-air-quality-index.905632,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,81,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmanvaihdon-saato-adjusting-ventilation.9109e7,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,49,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmanvaihdon-toimintavarmuus-ventilation-reliability.5887b3,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,89,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmanvaihto-ohje-ventilation-instruction.1ad008,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,48,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmanvaihto-ongelma-meaning-a-ventilation-problem.a7bd56,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,48,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmanvaihto-ventilation.9791cd,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,48,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmanvaihtojarjestelma-ventilation-system.09c01a,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,86,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmanvaihtokanava-ventilation-duct.3be40e,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,54,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmanvaihtoriskin-priorisointi-ventilation-risk-priority.b260d1,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,81,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmanvaihtoventtiili-ventilation-valve.f3bbe8,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,57,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmastointi-air-conditioning.fab1e1,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,21,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmastokestavyyden-arviointi-climate-resilience-assessment.8c28a3,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,82,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastorahoitus-climate-finance.5118b6,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,89,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastoriski-climate-risk.2a3778,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,76,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastoriskin-arvio-climate-risk-assessment.bdd6fa,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,77,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastoriskin-kustannusvastuu-climate-risk-cost-responsibility.0f47e7,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,79,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastoriskin-seurantamittari-climate-risk-monitoring-indicator.b7e33b,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,79,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastoriskin-sopeutumispolku-climate-risk-adaptation-path.f2cafe,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,79,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastosopeutuminen-climate-adaptation.69a938,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,93,9,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastosopeutumisen-kustannusjako-climate-adaptation-cost-distribution.c970d3,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,83,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastosopeutumisen-priorisointi-climate-adaptation-priority.15dd3e,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,83,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastosopeutumisen-rahoitustarve-climate-adaptation-funding-need.2c024a,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,83,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastosopeutumisen-vaikutusketju-climate-adaptation-impact-chain.e6839f,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,83,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastotavoite-climate-target.3c0cd2,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,78,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastotoimen-hyvaksyntaperuste-climate-action-acceptance-basis.264254,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,81,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastotoimen-kustannushyotyarvio-climate-action-cost-benefit-assessment.287687,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,83,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastotoimen-sivuvaikutus-climate-action-impact.715861,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,87,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastotoimen-vaikutusnaytto-climate-action-impact-evidence.57a146,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,78,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastovaikutus-climate-impact.95af3c,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,89,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastoviestin-luottamusvaikutus-climate-communication-trust-impact.8bbc58,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,91,9,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmastoviestinnan-osallistumiskynnys-climate-communication-participation-threshold.8e995b,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,92,9,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmeinen-obvious.95e3df,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,72,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmio-phenomenon.fb0fa2,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,80,72,7,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmoitan-myohastymisesta-i-report-that-i-am-late.eedbed,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,80,25,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmoittaa-muutoksesta-to-report-a-change-to-tell-an-authority-employer-or-service-that-one-s-details-or-situation-have-changed.088860,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,48,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoittajansuojan-vastatoimiriski-whistleblowing-retaliation-risk.eddd2a,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,81,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmoittautua-to-officially-register-for-a-course-event-or-service.20c1b0,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,49,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoittautuminen-registration.541a9c,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,63,6,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoittautumisaika-registration-period.6abed4,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,55,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoittautumislinkki-meaning-a-registration-link.4039d6,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,57,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoittautumislomake-registration-form.9dc03d,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,80,30,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmoittautumismaksu-registration-fee.65fd85,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,56,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoittautumispaiva-registration-day.fdbffd,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,80,29,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmoittautumisvahvistus-registration-confirmation.f2a57c,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,70,6,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoituksen-kuittaus-meaning-acknowledging-a-notification.7709fc,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,58,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoituksenvarainen-subject-to-notification.a592fa,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,83,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmoitus-notice-announcement.ae1b58,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,28,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmoitusaani-notification-sound.994266,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,49,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoitusasetukset-notification-settings.bae8e4,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,54,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoitusasetus-notification-setting.852cc7,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,61,6,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoitusasetusten-muuttaminen-changing-notification-settings.649295,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,64,6,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoitustaulu-notice-board.29766d,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,50,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.ilmoitustaulun-viesti-noticeboard-message.049210,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,80,24,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilmoitusvelvollisuus-duty-to-notify.87fc5b,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,94,9,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.ilmoitusviesti-notification-message.371c26,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,24,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.iloinen-happy.e4903b,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilta-evening.c98f6c,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.ilta-ja-viikonlopputyo-evening-and-weekend-work.0f45dc,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,51,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.iltapaiva-afternoon.86422d,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,19,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.iltapaivakerho-afternoon-club.a10c1f,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,51,5,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.iltapala-evening-snack.cb7c10,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.iltapalahetki-evening-snack-time.07f946,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,23,2,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.iltatee-evening-tea.55e02c,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.iltavuoro-meaning-an-evening-shift.f7ad59,yki.exam.vocabulary,vocabulary_card,B1_B2,yki,good,83,46,4,yki/exam/vocabulary/b1_b2.json
card.vocab.yki.imuri-vacuum-cleaner.30c33e,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.imuroida-lattia-to-vacuum-the-floor.d72e54,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.imuroida-to-vacuum.69d649,yki.exam.vocabulary,vocabulary_card,A1_A2,yki,good,83,18,1,yki/exam/vocabulary/a1_a2.json
card.vocab.yki.indikaattorin-paivitys-indicator-change.6768f8,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,87,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.indikaattorin-patevyys-indicator-validity.7a196b,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,87,8,yki/exam/vocabulary/c1_c2.json
card.vocab.yki.indikaattorin-tulkinta-indicator-interpretation.571d68,yki.exam.vocabulary,vocabulary_card,C1_C2,yki,good,83,77,7,yki/exam/vocabulary/c1_c2.json
