content_type,profession,front,accepted_answers,count,source_paths,sample_ids
sentence_card,practical_nurse,complete the missing part of the sentence.,"raaka broileri huomattiin vasta sen jälkeen, kun osa lapsista ja henkilökunnasta oli ehtinyt syödä vuokaa. | vuokaa | vuokaa",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.raaka.broileri.huomattiin.vasta.sen.jalkeen.kun.osa.lapsista.ja..0072 || card.sentence.practical_nurse.raaka.broileri.huomattiin.vasta.sen.jalkeen.kun.osa.lapsista.ja..0242 || card.sentence.practical_nurse.raaka.broileri.huomattiin.vasta.sen.jalkeen.kun.osa.lapsista.ja..3749 || card.sentence.practical_nurse.raaka.broileri.huomattiin.vasta.sen.jalkeen.kun.osa.lapsista.ja..3757
sentence_card,practical_nurse,complete the missing part of the sentence.,• rakennuksen raot tilkitään ja verkotetaan ilmanvaihto- ja tuuletusaukot. | tuuletusaukot | tuuletusaukot,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.rakennuksen.raot.tilkitaan.ja.verkotetaan.ilmanvaihto.ja.tuuletu.2812 || card.sentence.practical_nurse.rakennuksen.raot.tilkitaan.ja.verkotetaan.ilmanvaihto.ja.tuuletu.2817 || card.sentence.practical_nurse.rakennuksen.raot.tilkitaan.ja.verkotetaan.ilmanvaihto.ja.tuuletu.2822 || card.sentence.practical_nurse.rakennuksen.raot.tilkitaan.ja.verkotetaan.ilmanvaihto.ja.tuuletu.2827
sentence_card,practical_nurse,complete the missing part of the sentence.,"raskausaikana suositellaan, että kofeiinia nautitaan enintään 200 milligrammaa vuorokaudessa | vuorokaudessa | vuorokaudessa",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.raskausaikana.suositellaan.etta.kofeiinia.nautitaan.enintaan.200.5244 || card.sentence.practical_nurse.raskausaikana.suositellaan.etta.kofeiinia.nautitaan.enintaan.200.5662 || card.sentence.practical_nurse.raskausaikana.suositellaan.etta.kofeiinia.nautitaan.enintaan.200.5667 || card.sentence.practical_nurse.raskausaikana.suositellaan.etta.kofeiinia.nautitaan.enintaan.200.8709
sentence_card,practical_nurse,complete the missing part of the sentence.,"saasteiden välittömistä haitoista kärsivät erityisen paljon lapset, vanhukset ja esimerkiksi astmaa tai muita hengitystiesairauksia sairastavat ihmiset. | ihmiset | ihmiset",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.saasteiden.valittomista.haitoista.karsivat.erityisen.paljon.laps.0912 || card.sentence.practical_nurse.saasteiden.valittomista.haitoista.karsivat.erityisen.paljon.laps.2056 || card.sentence.practical_nurse.saasteiden.valittomista.haitoista.karsivat.erityisen.paljon.laps.2061 || card.sentence.practical_nurse.saasteiden.valittomista.haitoista.karsivat.erityisen.paljon.laps.6778
sentence_card,practical_nurse,complete the missing part of the sentence.,"se, miten saasteita saadaan puhdistettua, vaikuttaa merkittävästi ympäristö- ja terveyshaittoihin. | terveyshaittoihin | terveyshaittoihin",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.se.miten.saasteita.saadaan.puhdistettua.vaikuttaa.merkittavasti..5586 || card.sentence.practical_nurse.se.miten.saasteita.saadaan.puhdistettua.vaikuttaa.merkittavasti..5591 || card.sentence.practical_nurse.se.miten.saasteita.saadaan.puhdistettua.vaikuttaa.merkittavasti..5596 || card.sentence.practical_nurse.se.miten.saasteita.saadaan.puhdistettua.vaikuttaa.merkittavasti..5601
sentence_card,practical_nurse,complete the missing part of the sentence.,"– se on liukuhihna, netissä voi varata lääkäriaikoja aamukahdeksasta iltakahdeksaan, sanoo mika. | mika | mika",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.se.on.liukuhihna.netissa.voi.varata.laakariaikoja.aamukahdeksast.4273 || card.sentence.practical_nurse.se.on.liukuhihna.netissa.voi.varata.laakariaikoja.aamukahdeksast.4281 || card.sentence.practical_nurse.se.on.liukuhihna.netissa.voi.varata.laakariaikoja.aamukahdeksast.4289 || card.sentence.practical_nurse.se.on.liukuhihna.netissa.voi.varata.laakariaikoja.aamukahdeksast.4294
sentence_card,practical_nurse,complete the missing part of the sentence.,"sen lisäksi tarvitaan koulutusta ja sellaisia käytäntöjä, joilla rajoitustoimien käyttöä voidaan ennaltaehkäistä ja ehkäistä kokonaan. | kokonaan | kokonaan",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.sen.lisaksi.tarvitaan.koulutusta.ja.sellaisia.kaytantoja.joilla..0182 || card.sentence.practical_nurse.sen.lisaksi.tarvitaan.koulutusta.ja.sellaisia.kaytantoja.joilla..1082 || card.sentence.practical_nurse.sen.lisaksi.tarvitaan.koulutusta.ja.sellaisia.kaytantoja.joilla..5057 || card.sentence.practical_nurse.sen.lisaksi.tarvitaan.koulutusta.ja.sellaisia.kaytantoja.joilla..5062
sentence_card,practical_nurse,complete the missing part of the sentence.,"siitä vähennetään vielä lääkärin maksama vuokra, joka on yleensä 22–28 prosenttia | prosenttia | prosenttia",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.siita.vahennetaan.viela.laakarin.maksama.vuokra.joka.on.yleensa..0639 || card.sentence.practical_nurse.siita.vahennetaan.viela.laakarin.maksama.vuokra.joka.on.yleensa..1474 || card.sentence.practical_nurse.siita.vahennetaan.viela.laakarin.maksama.vuokra.joka.on.yleensa..7542 || card.sentence.practical_nurse.siita.vahennetaan.viela.laakarin.maksama.vuokra.joka.on.yleensa..7877
sentence_card,practical_nurse,complete the missing part of the sentence.,suomea vaivannut lääkäripula onkin kääntymässä lääkärien runsauteen | runsauteen | runsauteen,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.suomea.vaivannut.laakaripula.onkin.kaantymassa.laakarien.runsaut.0940 || card.sentence.practical_nurse.suomea.vaivannut.laakaripula.onkin.kaantymassa.laakarien.runsaut.3553 || card.sentence.practical_nurse.suomea.vaivannut.laakaripula.onkin.kaantymassa.laakarien.runsaut.4026 || card.sentence.practical_nurse.suomea.vaivannut.laakaripula.onkin.kaantymassa.laakarien.runsaut.7370
sentence_card,practical_nurse,complete the missing part of the sentence.,"suomeen tuli vuonna 2024 voimaan uusi eläinten hyvinvointilaki, jossa kielletään sairaiden koirien jalostaminen | jalostaminen | jalostaminen",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.suomeen.tuli.vuonna.2024.voimaan.uusi.elainten.hyvinvointilaki.j.1115 || card.sentence.practical_nurse.suomeen.tuli.vuonna.2024.voimaan.uusi.elainten.hyvinvointilaki.j.5823 || card.sentence.practical_nurse.suomeen.tuli.vuonna.2024.voimaan.uusi.elainten.hyvinvointilaki.j.6058 || card.sentence.practical_nurse.suomeen.tuli.vuonna.2024.voimaan.uusi.elainten.hyvinvointilaki.j.9702
sentence_card,practical_nurse,complete the missing part of the sentence.,suurin osa käyttäjistä maksaa mikan tavoin lihavuuslääkkeet kokonaan omasta pussistaan | pussistaan | pussistaan,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.suurin.osa.kayttajista.maksaa.mikan.tavoin.lihavuuslaakkeet.koko.0486 || card.sentence.practical_nurse.suurin.osa.kayttajista.maksaa.mikan.tavoin.lihavuuslaakkeet.koko.0901 || card.sentence.practical_nurse.suurin.osa.kayttajista.maksaa.mikan.tavoin.lihavuuslaakkeet.koko.1997 || card.sentence.practical_nurse.suurin.osa.kayttajista.maksaa.mikan.tavoin.lihavuuslaakkeet.koko.2002
sentence_card,practical_nurse,complete the missing part of the sentence.,"takaisinristeytyksissä on tärkeää valita rakenteeltaan terveimmät koirat, jotta retromopsien käytöstä saadaan paras hyöty. | hyöty | hyöty",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.takaisinristeytyksissa.on.tarkeaa.valita.rakenteeltaan.terveimma.0471 || card.sentence.practical_nurse.takaisinristeytyksissa.on.tarkeaa.valita.rakenteeltaan.terveimma.1544 || card.sentence.practical_nurse.takaisinristeytyksissa.on.tarkeaa.valita.rakenteeltaan.terveimma.1570 || card.sentence.practical_nurse.takaisinristeytyksissa.on.tarkeaa.valita.rakenteeltaan.terveimma.6452
sentence_card,practical_nurse,complete the missing part of the sentence.,– teemme vuodessa yli seitsemän miljoonaa ateriaa kouluille ja päiväkodeille | päiväkodeille | päiväkodeille,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.teemme.vuodessa.yli.seitseman.miljoonaa.ateriaa.kouluille.ja.pai.2268 || card.sentence.practical_nurse.teemme.vuodessa.yli.seitseman.miljoonaa.ateriaa.kouluille.ja.pai.2273 || card.sentence.practical_nurse.teemme.vuodessa.yli.seitseman.miljoonaa.ateriaa.kouluille.ja.pai.2278 || card.sentence.practical_nurse.teemme.vuodessa.yli.seitseman.miljoonaa.ateriaa.kouluille.ja.pai.9779
sentence_card,practical_nurse,complete the missing part of the sentence.,terveyskirjaston mukaan terveillä aikuispotilailla influenssan hoito on yleensä oireenmukaista itsehoitoa. | itsehoitoa | itsehoitoa,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.terveyskirjaston.mukaan.terveilla.aikuispotilailla.influenssan.h.3204 || card.sentence.practical_nurse.terveyskirjaston.mukaan.terveilla.aikuispotilailla.influenssan.h.5992 || card.sentence.practical_nurse.terveyskirjaston.mukaan.terveilla.aikuispotilailla.influenssan.h.6000 || card.sentence.practical_nurse.terveyskirjaston.mukaan.terveilla.aikuispotilailla.influenssan.h.6008
sentence_card,practical_nurse,complete the missing part of the sentence.,"terveysmarkkina on hyvin keskittynyt, joten ammatinharjoittajilla ei ole paljoa vaihtoehtoja, jos he haluavat vaihtaa vuokraisäntää | vuokraisäntää | vuokraisäntää",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.terveysmarkkina.on.hyvin.keskittynyt.joten.ammatinharjoittajilla.0896 || card.sentence.practical_nurse.terveysmarkkina.on.hyvin.keskittynyt.joten.ammatinharjoittajilla.5026 || card.sentence.practical_nurse.terveysmarkkina.on.hyvin.keskittynyt.joten.ammatinharjoittajilla.6783 || card.sentence.practical_nurse.terveysmarkkina.on.hyvin.keskittynyt.joten.ammatinharjoittajilla.6788
sentence_card,practical_nurse,complete the missing part of the sentence.,tyttöjen konservatiivisuuden kaipuusta taas kertoo esimerkiksi 1950-luvun kotirouvaestetiikalla leikittelevä tradwife-trendi. | leikittelevä | leikittelevä,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.tyttojen.konservatiivisuuden.kaipuusta.taas.kertoo.esimerkiksi.1.5537 || card.sentence.practical_nurse.tyttojen.konservatiivisuuden.kaipuusta.taas.kertoo.esimerkiksi.1.5545 || card.sentence.practical_nurse.tyttojen.konservatiivisuuden.kaipuusta.taas.kertoo.esimerkiksi.1.5550 || card.sentence.practical_nurse.tyttojen.konservatiivisuuden.kaipuusta.taas.kertoo.esimerkiksi.1.5555
sentence_card,practical_nurse,complete the missing part of the sentence.,"valikoitumisharha syntyy siitä, että hoitava taho saa palautetta yleensä vain niiltä potilailta, jotka ovat hyötyneet saamastaan hoidosta, koska muut potilaat usein keskeyttävät hoidon.[13] | keskeyttävät | keskeyttävät",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.valikoitumisharha.syntyy.siita.etta.hoitava.taho.saa.palautetta..6868 || card.sentence.practical_nurse.valikoitumisharha.syntyy.siita.etta.hoitava.taho.saa.palautetta..6873 || card.sentence.practical_nurse.valikoitumisharha.syntyy.siita.etta.hoitava.taho.saa.palautetta..6883 || card.sentence.practical_nurse.valikoitumisharha.syntyy.siita.etta.hoitava.taho.saa.palautetta..6891
sentence_card,practical_nurse,complete the missing part of the sentence.,"vanhempien ihmisten kanssa virikettä saadaan yksinkertaisilla askareilla: keskustelemalla, ulkoilemalla, laittamalla ruokaa ja vaikka tekemällä kodin huoltotöitä. | huoltotöitä | huoltotöitä",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.vanhempien.ihmisten.kanssa.viriketta.saadaan.yksinkertaisilla.as.2668 || card.sentence.practical_nurse.vanhempien.ihmisten.kanssa.viriketta.saadaan.yksinkertaisilla.as.2673 || card.sentence.practical_nurse.vanhempien.ihmisten.kanssa.viriketta.saadaan.yksinkertaisilla.as.2681 || card.sentence.practical_nurse.vanhempien.ihmisten.kanssa.viriketta.saadaan.yksinkertaisilla.as.2686
sentence_card,practical_nurse,complete the missing part of the sentence.,"– vanhuksille tuo itsenäisyyden ja pystyvyyden tunneta, kun voi luottaa siihen, että pärjää | pärjää | pärjää",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.vanhuksille.tuo.itsenaisyyden.ja.pystyvyyden.tunneta.kun.voi.luo.0167 || card.sentence.practical_nurse.vanhuksille.tuo.itsenaisyyden.ja.pystyvyyden.tunneta.kun.voi.luo.1057 || card.sentence.practical_nurse.vanhuksille.tuo.itsenaisyyden.ja.pystyvyyden.tunneta.kun.voi.luo.3981 || card.sentence.practical_nurse.vanhuksille.tuo.itsenaisyyden.ja.pystyvyyden.tunneta.kun.voi.luo.3986
sentence_card,practical_nurse,complete the missing part of the sentence.,"varhassa käynnistyi alkuvuodesta toimintamalli, jonka tavoitteena on ehkäistä kaatumisia | kaatumisia | kaatumisia",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.varhassa.kaynnistyi.alkuvuodesta.toimintamalli.jonka.tavoitteena.1141 || card.sentence.practical_nurse.varhassa.kaynnistyi.alkuvuodesta.toimintamalli.jonka.tavoitteena.2696 || card.sentence.practical_nurse.varhassa.kaynnistyi.alkuvuodesta.toimintamalli.jonka.tavoitteena.2980 || card.sentence.practical_nurse.varhassa.kaynnistyi.alkuvuodesta.toimintamalli.jonka.tavoitteena.3646
sentence_card,practical_nurse,complete the missing part of the sentence.,verenpaineen voi mitata kotona yksinkertaisella verenpainemittarilla viiden minuutin paikoillaanistumisen jälkeen.[10] | paikoillaanistumisen | paikoillaanistumisen,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.verenpaineen.voi.mitata.kotona.yksinkertaisella.verenpainemittar.0634 || card.sentence.practical_nurse.verenpaineen.voi.mitata.kotona.yksinkertaisella.verenpainemittar.2916 || card.sentence.practical_nurse.verenpaineen.voi.mitata.kotona.yksinkertaisella.verenpainemittar.2921 || card.sentence.practical_nurse.verenpaineen.voi.mitata.kotona.yksinkertaisella.verenpainemittar.7830
sentence_card,practical_nurse,complete the missing part of the sentence.,"viivästyneitä haittavaikutuksia ovat muun muassa verenpurkaumat, laskimotukokset, imunestekertymä, infektio tai vaivan, esimerkiksi tyrän, uusiutuminen.[24] | tyrän | tyrän",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.viivastyneita.haittavaikutuksia.ovat.muun.muassa.verenpurkaumat..0583 || card.sentence.practical_nurse.viivastyneita.haittavaikutuksia.ovat.muun.muassa.verenpurkaumat..4013 || card.sentence.practical_nurse.viivastyneita.haittavaikutuksia.ovat.muun.muassa.verenpurkaumat..4021 || card.sentence.practical_nurse.viivastyneita.haittavaikutuksia.ovat.muun.muassa.verenpurkaumat..4031
sentence_card,practical_nurse,complete the missing part of the sentence.,"yleisimpiä haittavaikutuksia ovat muun muassa pahoinvointi, oksennus, ripuli ja ummetus | ummetus | ummetus",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.yleisimpia.haittavaikutuksia.ovat.muun.muassa.pahoinvointi.oksen.4253 || card.sentence.practical_nurse.yleisimpia.haittavaikutuksia.ovat.muun.muassa.pahoinvointi.oksen.4258 || card.sentence.practical_nurse.yleisimpia.haittavaikutuksia.ovat.muun.muassa.pahoinvointi.oksen.4263 || card.sentence.practical_nurse.yleisimpia.haittavaikutuksia.ovat.muun.muassa.pahoinvointi.oksen.4268
sentence_card,practical_nurse,complete the missing part of the sentence.,ylen mot kertoi dokumentissaan lääkäri saa potkut yksityisten lääkäriasemien painostavasta ilmapiiristä. | ilmapiiristä | ilmapiiristä,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.ylen.mot.kertoi.dokumentissaan.laakari.saa.potkut.yksityisten.la.6555 || card.sentence.practical_nurse.ylen.mot.kertoi.dokumentissaan.laakari.saa.potkut.yksityisten.la.6560 || card.sentence.practical_nurse.ylen.mot.kertoi.dokumentissaan.laakari.saa.potkut.yksityisten.la.6565 || card.sentence.practical_nurse.ylen.mot.kertoi.dokumentissaan.laakari.saa.potkut.yksityisten.la.6570
sentence_card,practical_nurse,complete the missing part of the sentence.,ylen tietojen mukaan lääkärille jää valinnanvapauskokeilusta käteen näitäkin alhaisempi tai korkeintaan lähes yhtä alhainen palkkio. | palkkio | palkkio,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.ylen.tietojen.mukaan.laakarille.jaa.valinnanvapauskokeilusta.kat.1614 || card.sentence.practical_nurse.ylen.tietojen.mukaan.laakarille.jaa.valinnanvapauskokeilusta.kat.7251 || card.sentence.practical_nurse.ylen.tietojen.mukaan.laakarille.jaa.valinnanvapauskokeilusta.kat.7256 || card.sentence.practical_nurse.ylen.tietojen.mukaan.laakarille.jaa.valinnanvapauskokeilusta.kat.7261
vocabulary_card,doctor,aamtu,aamtu,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_8229 || doctor_8230 || doctor_8231
vocabulary_card,doctor,aamu,aamu,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_8315 || doctor_8316 || doctor_8317
vocabulary_card,doctor,aamukahdeksasta,aamukahdeksasta,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_5159 || doctor_5160 || doctor_5161
vocabulary_card,doctor,accountable,accountable,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_9236 || doctor_9237 || doctor_9238
vocabulary_card,doctor,across,across,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_9230 || doctor_9231 || doctor_9232
vocabulary_card,doctor,actively,actively,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_9459 || doctor_9460 || doctor_9461
vocabulary_card,doctor,actividä,actividä,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_10151 || doctor_10152 || doctor_10153
vocabulary_card,doctor,adenokarsinoomi,adenokarsinoomi,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_7383 || doctor_7384 || doctor_7385
vocabulary_card,doctor,adh,adh,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3989 || doctor_3990 || doctor_3991
vocabulary_card,doctor,adhd-diagnoosia,adhd-diagnoosia,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3153 || doctor_3154 || doctor_3155
vocabulary_card,doctor,adhd-oireet,adhd-oireet,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3048 || doctor_3049 || doctor_3050
vocabulary_card,doctor,adhd-oireiden,adhd-oireiden,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_2656 || doctor_2657 || doctor_2658
vocabulary_card,doctor,adhd-oireista,adhd-oireista,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_8917 || doctor_8918 || doctor_8919
vocabulary_card,doctor,adults,adults,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_10368 || doctor_10369 || doctor_10370
vocabulary_card,doctor,affected,affected,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_9722 || doctor_9723 || doctor_9724
vocabulary_card,doctor,affects,affects,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_10450 || doctor_10451 || doctor_10452
vocabulary_card,doctor,agenda,agenda,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_10199 || doctor_10200 || doctor_10201
vocabulary_card,doctor,aihe,aihe,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_527 || doctor_528 || doctor_529
vocabulary_card,doctor,aiheuta,aiheuta,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_11382 || doctor_11383 || doctor_11384
vocabulary_card,doctor,aiheuttaa,aiheuttaa,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_20 || doctor_21 || doctor_22
vocabulary_card,doctor,aiheuttaja,aiheuttaja,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_1125 || doctor_1126 || doctor_1127
vocabulary_card,doctor,aiheuttajat,aiheuttajat,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_6116 || doctor_6117 || doctor_6118
vocabulary_card,doctor,aiheuttajatkin,aiheuttajatkin,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_10866 || doctor_10867 || doctor_10868
vocabulary_card,doctor,aiheuttama,aiheuttama,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3836 || doctor_3837 || doctor_3838
vocabulary_card,doctor,aiheuttamaan,aiheuttamaan,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3295 || doctor_3296 || doctor_3297
vocabulary_card,doctor,aiheuttamassa,aiheuttamassa,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_4327 || doctor_4328 || doctor_4329
vocabulary_card,doctor,aiheuttamiin,aiheuttamiin,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3950 || doctor_3951 || doctor_3952
vocabulary_card,doctor,aiheuttamista,aiheuttamista,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_4261 || doctor_4262 || doctor_4263
vocabulary_card,doctor,aiheuttava,aiheuttava,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_825 || doctor_826 || doctor_827
vocabulary_card,doctor,aiheuttavasta,aiheuttavasta,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_8424 || doctor_8425 || doctor_8426
vocabulary_card,doctor,aiheuttavata,aiheuttavata,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_4097 || doctor_4098 || doctor_4099
vocabulary_card,doctor,aiheutua,aiheutua,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_1596 || doctor_1597 || doctor_1598
vocabulary_card,doctor,aiheutuneen,aiheutuneen,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_8277 || doctor_8278 || doctor_8279
vocabulary_card,doctor,aiheutuva,aiheutuva,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_11415 || doctor_11416 || doctor_11417
vocabulary_card,doctor,aika,aika,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_53 || doctor_54 || doctor_55
vocabulary_card,doctor,aikaansaaa,aikaansaaa,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3883 || doctor_3884 || doctor_3885
vocabulary_card,doctor,aikaväli,aikaväli,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_1050 || doctor_1051 || doctor_1052
vocabulary_card,doctor,aikuinen,aikuinen,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3282 || doctor_3283 || doctor_3284
vocabulary_card,doctor,aikuisikä,aikuisikä,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_1434 || doctor_1435 || doctor_1436
vocabulary_card,doctor,aikuisiällä,aikuisiällä,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_3058 || doctor_3059 || doctor_3060
vocabulary_card,doctor,aikuisiän,aikuisiän,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_10030 || doctor_10031 || doctor_10032
vocabulary_card,doctor,aikuispotilaka,aikuispotilaka,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_7079 || doctor_7080 || doctor_7081
vocabulary_card,doctor,aikuistyypin,aikuistyypin,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_2967 || doctor_2968 || doctor_2969
vocabulary_card,doctor,aim,aim,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_9885 || doctor_9886 || doctor_9887
vocabulary_card,doctor,aine,aine,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_2952 || doctor_2953 || doctor_2954
vocabulary_card,doctor,aineenvaihduntasairaus,aineenvaihduntasairaus,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_10321 || doctor_10322 || doctor_10323
vocabulary_card,doctor,aineista,aineista,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_2533 || doctor_2534 || doctor_2535
vocabulary_card,doctor,aineisto,aineisto,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_8902 || doctor_8903 || doctor_8904
vocabulary_card,doctor,aistinvaraisiin,aistinvaraisiin,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_9871 || doctor_9872 || doctor_9873
vocabulary_card,doctor,aivo,aivo,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_807 || doctor_808 || doctor_809
vocabulary_card,doctor,aivohalvauknen,aivohalvauknen,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_4941 || doctor_4942 || doctor_4943
vocabulary_card,doctor,aivoista,aivoista,3,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json,doctor_4425 || doctor_4426 || doctor_4427
