id,profession,front,reasons,source,source_path
doctor_4848,doctor,"Taskila sanoo, että lääkärin tehtävä on aina arvioida sitä, onko potilas _____ ilmaisemaan oman tahtonsa",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4852,doctor,Niiden mukaan hänet oli päätetty viedä hoitolaitokseen arviointijaksolle ”vaikka vasten_____isesti”.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4853,doctor,Niiden mukaan hänet oli päätetty viedä hoitolaitokseen arviointijaksolle ”vaikka vasten_____isesti”.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4860,doctor,"Ammatinharjoittajalääkärit ovat yrittäjiä, jotka vuokraavat lääkäriasemilta _____ja ja vastaanottoon tarvittavaa tekniikkaa",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4861,doctor,"Ammatinharjoittajalääkärit ovat yrittäjiä, jotka vuokraavat lääkäriasemilta _____ja ja vastaanottoon tarvittavaa tekniikkaa",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4865,doctor,"Ammatinharjoittajalääkärit ovat yrittäjiä, jotka vuokraavat lääkäriasemilta vastaanottotiloja ja vastaanottoon tarvittavaa _____a",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4866,doctor,"Ammatinharjoittajalääkärit ovat yrittäjiä, jotka vuokraavat lääkäriasemilta vastaanottotiloja ja vastaanottoon tarvittavaa _____a",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4870,doctor,"Yle ei _____ naisen nimeä, koska jutussa käsitellään hänen terveystietojaan",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4871,doctor,"Yle ei _____ naisen nimeä, koska jutussa käsitellään hänen terveystietojaan",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4875,doctor,"Yle ei julkaise naisen nimeä, koska jutussa käsitellään hänen _____aan",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4876,doctor,"Yle ei julkaise naisen nimeä, koska jutussa käsitellään hänen _____aan",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4880,doctor,Hämeenlinnan kaupungin _____n Erja Hirvosen mukaan tapaus on vakava,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4881,doctor,Hämeenlinnan kaupungin _____n Erja Hirvosen mukaan tapaus on vakava,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4885,doctor,Lapsuusiän pahanlaatuisten kasvainten _____ on kuitenkin yleisesti ottaen hyvä.lähde?,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4886,doctor,Lapsuusiän pahanlaatuisten kasvainten _____ on kuitenkin yleisesti ottaen hyvä.lähde?,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4893,doctor,"Englantilainen yleislääketieteen professori Marshall Marinker ehdotti 1990-luvulla, että sairaudet _____ terminologisesti kolmeen ryhmään",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4894,doctor,"Englantilainen yleislääketieteen professori Marshall Marinker ehdotti 1990-luvulla, että sairaudet _____ terminologisesti kolmeen ryhmään",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4901,doctor,"Mielenterveyden häiriöt näkyvät _____ kuitenkin vasta siinä vaiheessa, kun ne ovat selvästi edenneet.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4902,doctor,"Mielenterveyden häiriöt näkyvät _____ kuitenkin vasta siinä vaiheessa, kun ne ovat selvästi edenneet.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4906,doctor,– Jo hoidon aloitus_____essa pitäisi punnita mahdollisia haittoja ja hyötyjä ja keskustella näistä asioista.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4907,doctor,– Jo hoidon aloitus_____essa pitäisi punnita mahdollisia haittoja ja hyötyjä ja keskustella näistä asioista.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4911,doctor,"Vuosittain Suomessa todetaan yli sata uutta syöpätapausta, joissa sairauden ti_____än aiheutuneen jostain työssä ilmenevästä tekijästä.[44] Esimerkiksi asbesti aiheuttaa noin 10 prosenttia todetuista keuhkosyöpätapauksista, radon 20 prosenttia ja tupakointi 70 prosenttia",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4912,doctor,"Vuosittain Suomessa todetaan yli sata uutta syöpätapausta, joissa sairauden ti_____än aiheutuneen jostain työssä ilmenevästä tekijästä.[44] Esimerkiksi asbesti aiheuttaa noin 10 prosenttia todetuista keuhkosyöpätapauksista, radon 20 prosenttia ja tupakointi 70 prosenttia",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4919,doctor,"Airo arvioi, että _____ määrä on kuitenkin moninkertainen, sillä sairaudet ovat alitunnistettuja.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4920,doctor,"Airo arvioi, että _____ määrä on kuitenkin moninkertainen, sillä sairaudet ovat alitunnistettuja.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4924,doctor,"Airo arvioi, että todellinen määrä on kuitenkin _____, sillä sairaudet ovat alitunnistettuja.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4925,doctor,"Airo arvioi, että todellinen määrä on kuitenkin _____, sillä sairaudet ovat alitunnistettuja.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4929,doctor,"Airo arvioi, että todellinen määrä on kuitenkin moninkertainen, sillä sairaudet ovat _____ja.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4930,doctor,"Airo arvioi, että todellinen määrä on kuitenkin moninkertainen, sillä sairaudet ovat _____ja.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4934,doctor,"Diabetes _____ esimerkiksi infektioalttiutta[2] ja verisuonivaurioita, mikä johtaa esimerkiksi valtimokovettumataudin ja muiden sydän- ja verisuonisairauksien sekä impotenssin riskin _____ntymiseen.[2] Diabetes saattaa aiheuttaa myös Alzheimerin tautia ja muita dementiasairauksia[9].",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4935,doctor,"Diabetes _____ esimerkiksi infektioalttiutta[2] ja verisuonivaurioita, mikä johtaa esimerkiksi valtimokovettumataudin ja muiden sydän- ja verisuonisairauksien sekä impotenssin riskin _____ntymiseen.[2] Diabetes saattaa aiheuttaa myös Alzheimerin tautia ja muita dementiasairauksia[9].",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4939,doctor,"Endotoksemia lisää etenkin _____n, aivohalvauksen ja muiden veren hyytymiseen liittyvien sairausten riskiä",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4940,doctor,"Endotoksemia lisää etenkin _____n, aivohalvauksen ja muiden veren hyytymiseen liittyvien sairausten riskiä",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4947,doctor,Terveyskirjastossa ohjeistetaan korvaamaan _____ sitä mukaa kun sitä syntyy,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4948,doctor,Terveyskirjastossa ohjeistetaan korvaamaan _____ sitä mukaa kun sitä syntyy,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4955,doctor,"Koronapandemia vaikuttaa olevan _____ z-sukupolvea jakava kokemus, kirjoittaa toimittaja Miika Koskela.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4956,doctor,"Koronapandemia vaikuttaa olevan _____ z-sukupolvea jakava kokemus, kirjoittaa toimittaja Miika Koskela.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4960,doctor,"Koronapandemia vaikuttaa olevan merkittävä _____ jakava kokemus, kirjoittaa toimittaja Miika Koskela.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4961,doctor,"Koronapandemia vaikuttaa olevan merkittävä _____ jakava kokemus, kirjoittaa toimittaja Miika Koskela.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4977,doctor,Tutkimus toteutettiin Turun yliopiston Lastenpsykiatrian tutkimuskeskuksen ja yhdysvaltalaisen Columbia Universityn _____nä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4978,doctor,Tutkimus toteutettiin Turun yliopiston Lastenpsykiatrian tutkimuskeskuksen ja yhdysvaltalaisen Columbia Universityn _____nä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4988,doctor,Onko sinulla kokemuksia lihavuuslääkkeistä? Ole yhteydessä jutun _____ satu.miettinen@yle.fi.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4989,doctor,Onko sinulla kokemuksia lihavuuslääkkeistä? Ole yhteydessä jutun _____ satu.miettinen@yle.fi.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4993,doctor,– Kyllä tämä tekee _____ hyvää,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4994,doctor,– Kyllä tämä tekee _____ hyvää,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4998,doctor,Ylen tietojen mukaan osa yksityisistä lääkäriasemista pitää itsellään _____n kokeiluun kuuluvan vastaanoton palkkiosta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_4999,doctor,Ylen tietojen mukaan osa yksityisistä lääkäriasemista pitää itsellään _____n kokeiluun kuuluvan vastaanoton palkkiosta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5006,doctor,Kuoro_____n tai ylipäätään _____n vaikutuksia terveyteen on aiemmin tutkittu vain vähän.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5007,doctor,Kuoro_____n tai ylipäätään _____n vaikutuksia terveyteen on aiemmin tutkittu vain vähän.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5011,doctor,Yle on haastatellut juttua varten _____ ammatinharjoittajina toimivia lääkäreitä ja muita aihetta hyvin tuntevia henkilöitä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5012,doctor,Yle on haastatellut juttua varten _____ ammatinharjoittajina toimivia lääkäreitä ja muita aihetta hyvin tuntevia henkilöitä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5016,doctor,Useita _____ altistavia geenejä tunnetaan eli kyse on monigeenisestä sairaudesta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5017,doctor,Useita _____ altistavia geenejä tunnetaan eli kyse on monigeenisestä sairaudesta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5021,doctor,Useita sairaudelle altistavia geenejä tunnetaan eli kyse on _____ sairaudesta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5022,doctor,Useita sairaudelle altistavia geenejä tunnetaan eli kyse on _____ sairaudesta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5026,doctor,"Myös _____n oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5027,doctor,"Myös _____n oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5031,doctor,"Myös tutkittavan oma _____ sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5032,doctor,"Myös tutkittavan oma _____ sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5036,doctor,"Suomessa _____än ensimmäistä kertaa, vähentääkö vyöruusurokote muistisairauksia iäkkäillä",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5037,doctor,"Suomessa _____än ensimmäistä kertaa, vähentääkö vyöruusurokote muistisairauksia iäkkäillä",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5041,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty _____, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5042,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty _____, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5046,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, _____, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5047,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, _____, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5051,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän _____t ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5052,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän _____t ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5056,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja _____ käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5057,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja _____ käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5061,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin _____on tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5062,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin _____on tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5075,doctor,"Tutkimuksessa arvioitiin lähes 1,9 miljoonan lonkan tekonivelleikkauksen _____ eri liukupintavaihtoehdoilla rekisterien perusteella",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5076,doctor,"Tutkimuksessa arvioitiin lähes 1,9 miljoonan lonkan tekonivelleikkauksen _____ eri liukupintavaihtoehdoilla rekisterien perusteella",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5080,doctor,"Tutkimuksessa arvioitiin lähes 1,9 miljoonan lonkan tekonivelleikkauksen pitkäaikaispysyvyyttä eri _____lla rekisterien perusteella",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5081,doctor,"Tutkimuksessa arvioitiin lähes 1,9 miljoonan lonkan tekonivelleikkauksen pitkäaikaispysyvyyttä eri _____lla rekisterien perusteella",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5085,doctor,Tutkimuksen aineisto perustuu vanhemmille tehtyyn kyselyyn nuorten adhd-oireista sekä kaksikymmentä vuotta kestäneeseen _____seurantaan nuorten myöhemmistä psykiatrisista diagnooseista.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5086,doctor,Tutkimuksen aineisto perustuu vanhemmille tehtyyn kyselyyn nuorten adhd-oireista sekä kaksikymmentä vuotta kestäneeseen _____seurantaan nuorten myöhemmistä psykiatrisista diagnooseista.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5105,doctor,"Raskauden aikana SSRI-lääkkeitä käyttäneitä äitejä verrattiin masennusdiagnoosin _____in naisiin, jotka eivät käyttäneet masennuslääkkeitä raskauden aikana, sekä naisiin, jotka olivat lopettaneet SSRI-lääkityksen ennen raskautta.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5106,doctor,"Raskauden aikana SSRI-lääkkeitä käyttäneitä äitejä verrattiin masennusdiagnoosin _____in naisiin, jotka eivät käyttäneet masennuslääkkeitä raskauden aikana, sekä naisiin, jotka olivat lopettaneet SSRI-lääkityksen ennen raskautta.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5110,doctor,"Raskauden aikana SSRI-lääkkeitä käyttäneitä äitejä verrattiin masennusdiagnoosin saaneisiin naisiin, jotka eivät käyttäneet _____itä raskauden aikana, sekä naisiin, jotka olivat lopettaneet SSRI-lääkityksen ennen raskautta.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5111,doctor,"Raskauden aikana SSRI-lääkkeitä käyttäneitä äitejä verrattiin masennusdiagnoosin saaneisiin naisiin, jotka eivät käyttäneet _____itä raskauden aikana, sekä naisiin, jotka olivat lopettaneet SSRI-lääkityksen ennen raskautta.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5121,doctor,"Raskauden aikana SSRI-lääkkeitä käyttäneitä äitejä verrattiin masennusdiagnoosin saaneisiin naisiin, jotka eivät käyttäneet masennuslääkkeitä _____den aikana, sekä naisiin, jotka olivat lopettaneet SSRI-lääkityksen ennen _____tta.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5122,doctor,"Raskauden aikana SSRI-lääkkeitä käyttäneitä äitejä verrattiin masennusdiagnoosin saaneisiin naisiin, jotka eivät käyttäneet masennuslääkkeitä _____den aikana, sekä naisiin, jotka olivat lopettaneet SSRI-lääkityksen ennen _____tta.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5129,doctor,"Hän kuvailee tautia ”ihan kamalaksi” ja arvioi, ettei koskaan aiemmin ole sairastanut yhtä pahaa _____tautia ja ripulia.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5130,doctor,"Hän kuvailee tautia ”ihan kamalaksi” ja arvioi, ettei koskaan aiemmin ole sairastanut yhtä pahaa _____tautia ja ripulia.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5134,doctor,"Yleisimpiä haittavaikutuksia ovat muun muassa pahoinvointi, oksennus, ripuli ja _____",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5135,doctor,"Yleisimpiä haittavaikutuksia ovat muun muassa pahoinvointi, oksennus, ripuli ja _____",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5139,doctor,Osa _____sta taas johtuu lääkkeistä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5140,doctor,Osa _____sta taas johtuu lääkkeistä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5144,doctor,"– Se on _____, netissä voi varata lääkäriaikoja aamukahdeksasta iltakahdeksaan, sanoo Mika.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5145,doctor,"– Se on _____, netissä voi varata lääkäriaikoja aamukahdeksasta iltakahdeksaan, sanoo Mika.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5149,doctor,"Ei siis ole ihme, että _____klinikoiden määrä kasvaa nopeasti",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5150,doctor,"Ei siis ole ihme, että _____klinikoiden määrä kasvaa nopeasti",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5154,doctor,"– Se on liukuhihna, netissä voi _____ lääkäriaikoja aamukahdeksasta iltakahdeksaan, sanoo Mika.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5155,doctor,"– Se on liukuhihna, netissä voi _____ lääkäriaikoja aamukahdeksasta iltakahdeksaan, sanoo Mika.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5162,doctor,"– Se on liukuhihna, netissä voi varata lääkäriaikoja _____ iltakahdeksaan, sanoo Mika.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5163,doctor,"– Se on liukuhihna, netissä voi varata lääkäriaikoja _____ iltakahdeksaan, sanoo Mika.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5167,doctor,"– Se on liukuhihna, netissä voi varata lääkäriaikoja aamukahdeksasta _____, sanoo Mika.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5168,doctor,"– Se on liukuhihna, netissä voi varata lääkäriaikoja aamukahdeksasta _____, sanoo Mika.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5172,doctor,Endotoksemian katsotaan _____sti johtuvan suoliston lisääntyneestä läpäisevyydestä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5173,doctor,Endotoksemian katsotaan _____sti johtuvan suoliston lisääntyneestä läpäisevyydestä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5183,doctor,Lihavuuslääkettä _____än Pietiläinen on löytänyt vakaviakin sairauksia.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5184,doctor,Lihavuuslääkettä _____än Pietiläinen on löytänyt vakaviakin sairauksia.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5188,doctor,Lihavuuslääkettä määrätessään Pietiläinen on löytänyt _____ sairauksia.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5189,doctor,Lihavuuslääkettä määrätessään Pietiläinen on löytänyt _____ sairauksia.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_5193,doctor,"Tämä on länsimaissa _____ kehityssuunta, joka lisää lääkinnän ja lääketieteen toiminta-alaa yhteiskunnassa ja muuttaa terveyden edistämisen ja lääketieteelliset toimenpiteet ihmiselämän keskeiseksi asiaksi.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
